0,"('群星 - 专辑《中国民乐大师纯独奏 古琴》整轨无损.flac下载地址', 'http://pan.baidu.com/s/1jGxrIr8', 'exr2')"
185,"('莫扎特 - 专辑《小提琴协奏曲DSD》整轨无损2CD.wav下载地址', 'http://pan.baidu.com/s/1c0z0n3E', '77bf')"
186,"('Imagine Dragons - 专辑《Smoke + Mirrors》 分轨无损2CD.flac下载地址', 'http://pan.baidu.com/s/1i39zzcp', '9bn2')"
187,"('勤琴 - 专辑《习惯》整轨无损.flac下载地址', 'http://pan.baidu.com/s/1i3s42sl', '8fq7')"
188,"('李知恩 - 专辑《花书签》分轨无损.ape下载地址', 'http://pan.baidu.com/s/1gdev0Fx', 'qr1p')"
189,"('范宗沛 - 专辑《水色》整轨无损.flac下载地址', 'http://pan.baidu.com/s/1eQ51RqE', 'd4ky')"
190,"('范宗沛 - 专辑《范宗沛与孽子》整轨无损.ape下载地址', 'http://pan.baidu.com/s/1nva4FYp', 'vhat')"
191,"('Lacrimosa - 专辑《Elodia》整轨无损.wav下载地址', 'http://pan.baidu.com/s/1qWHYOfq', 'hsek')"
192,"('莫文蔚 - 专辑《不散，不见》整轨无损.wav下载地址', 'http://pan.baidu.com/s/1kTIOTsb', 'psn5')"
193,"('庄心妍 - 专辑《情歌天后》整轨无损2CD.wav下载地址', 'http://pan.baidu.com/s/1eQCTCHG', 'ece9')"
194,"('李玟 - 专辑《Promise》整轨无损.ape下载地址', 'http://pan.baidu.com/s/1bnfPGWv', 'wmbn')"
195,"('张燕 - 专辑《月亮女儿》整轨无损.wav下载地址', 'http://pan.baidu.com/s/1hqtmKtu', '456h')"
196,"('黑鸭子 - 专辑《难忘的朝鲜时代》整轨无损.wav下载地址', 'http://pan.baidu.com/s/1eQljswM', 'pv3q')"
197,"('黑鸭子 - 专辑《难忘的苏联时代》整轨无损.ape下载地址', 'http://pan.baidu.com/s/1i3yA1UH', '6mft')"
198,"('孙耀威 - 专辑《爱 其实》整轨无损.wav下载地址', 'http://pan.baidu.com/s/1i32Es7N', '95ie')"
199,"('王崴 - 专辑《万琴之王》整轨无损.wav下载地址', 'http://pan.baidu.com/s/1sjHreg9', 'pb31')"
200,"('张靓颖 - 专辑《Dear.Jane》整轨无损.ape下载地址', 'http://pan.baidu.com/s/1eQjhGlW', 'jqsb')"
201,"('谢霆锋 - 专辑《零距离》整轨无损.ape下载地址', 'http://pan.baidu.com/s/1bnbgrb5', 'c4eh')"
202,"('梁静茹 - 专辑《恋爱的力量》分轨无损.flac下载地址', 'http://pan.baidu.com/s/1dDzyMMP', 'fxgh')"
203,"('张国荣 - 专辑《一切随风》整轨无损.ape下载地址', 'http://pan.baidu.com/s/1bn14NQf', 'gr2u')"
204,"('王崴 - 专辑《万琴之王2》整轨无损.wav下载地址', 'http://pan.baidu.com/s/1qWMJbhM', '25zt')"
205,"('王崴 - 专辑《衡》整轨无损.flac下载地址', 'http://pan.baidu.com/s/1qW5iiAg', 'e3nk')"
206,"('南方二重唱 - 专辑《金选辑》整轨无损.wav下载地址', 'http://pan.baidu.com/s/16W56e', '8kd7')"
207,"('王崴 - 专辑《梦界Dreamland》整轨无损.wav下载地址', 'http://pan.baidu.com/s/1kTrfvc7', 'kh2b')"
208,"('邓丽欣 - 专辑《Dating.Stephy》整轨无损.flac下载地址', 'http://pan.baidu.com/s/1bnlpWXD', 'e9dj')"
209,"('Lady GaGa - 专辑《The.Remix》分轨无损.flac下载地址', 'http://pan.baidu.com/s/1hqxrboS', 'pasi')"
210,"('王崴 - 专辑《爵士听堂.蓝色波萨》整轨无损.wav下载地址', 'http://pan.baidu.com/s/1jGrhwSe', 'xyid')"
211,"('莫尔根 - 专辑《察汗淖尔》分轨无损.ape下载地址', 'http://pan.baidu.com/s/1gdvrrAr', '256d')"
212,"('刘紫玲 - 专辑《传奇》整轨无损.ape下载地址', 'http://pan.baidu.com/s/1ntMj3Gd', 'suq5')"
213,"('群星 - 专辑《葫芦丝演奏·竹楼情歌》分轨无损.wav下载地址', 'http://pan.baidu.com/s/1hqIqaJ6', 'dby4')"
214,"('王崴 - 专辑《水墨流觞》整轨无损.flac下载地址', 'http://pan.baidu.com/s/1sjKF3OD', 'j7ay')"
215,"('Yanni - 专辑《Chameleon Days》整轨无损.ape下载地址', 'http://pan.baidu.com/s/1mi4rj6o', 'waqf')"
216,"('刘紫玲 - 专辑《重温旧梦》整轨无损.wav下载地址', 'http://pan.baidu.com/s/1kTrfEa7', 'ad3r')"
217,"('刘紫玲 - 专辑《电影之歌》整轨无损.ape下载地址', 'http://pan.baidu.com/s/1ntkVWYd', 'uyaw')"
218,"('王崴 - 专辑《情歌钢琴 欧美经典》整轨无损.wav下载地址', 'http://pan.baidu.com/s/1pJML9Dx', '948y')"
219,"('刘紫玲 - 专辑《电影之歌2》整轨无损.ape下载地址', 'http://pan.baidu.com/s/1gd0Hrmr', 'nnvv')"
220,"('张明敏 - 专辑《校园民歌》整轨无损.wav下载地址', 'http://pan.baidu.com/s/1ntMjL37', 'ntmt')"
221,"('刘紫玲 - 专辑《电影之歌3》整轨无损.ape下载地址', 'http://pan.baidu.com/s/1mgH2jqC', '821u')"
222,"('群星 - 专辑《广州高级音响展珍藏版》整轨无损.wav下载地址', 'http://pan.baidu.com/s/1nty3vxn', '7h2g')"
223,"('刘紫玲 - 专辑《柔情蜜语》分轨无损.wav下载地址', 'http://pan.baidu.com/s/1pJopSyn', '6qnr')"
224,"('Maroon 5 - 专辑《Overexposed (Deluxe Edition)》整轨无损.flac下载地址', 'http://pan.baidu.com/s/1gf9ShFl', '7n2d')"
225,"('辛晓琪 - 专辑《女人何苦为难女人》整轨无损.ape下载地址', 'http://pan.baidu.com/s/1o668R9K', 'tbka')"
226,"('哈琳 - 专辑《蒙古天韵II》整轨无损.wav下载地址', 'http://pan.baidu.com/s/1o6KMd42', 'gim9')"
227,"('汪明荃 - 专辑《金曲精选》整轨无损.ape下载地址', 'http://pan.baidu.com/s/1gdxZLHh', '23cq')"
228,"('邓丽君 - 专辑《日本东京NHK演唱会》分轨无损.wav下载地址', 'http://pan.baidu.com/s/1bndjoE7', 'tct9')"
229,"('Mariah Carey - 专辑《Merry.Christmas.2005.Edition》整轨无损.ape下载地址', 'http://pan.baidu.com/s/1bne5nDP', 'hz3h')"
230,"('吴若希 - 专辑《越难越爱 Love Collection 精选》整轨无损.wav下载地址', 'http://pan.baidu.com/s/1jGpgrKM', 's6m3')"
231,"('林志炫 - 专辑《超炫精选》整轨无损.wav下载地址', 'http://pan.baidu.com/s/1i3w9QAx', 'uujk')"
232,"('群星 - 专辑《达尼测试碟 The Dali - 3》整轨无损.wav下载地址', 'http://pan.baidu.com/s/1c0nqJXQ', '8xxs')"
233,"('马頔 - 专辑《孤岛》整轨无损.wav下载地址', 'http://pan.baidu.com/s/1c0ArxrM', 'enre')"
234,"('Paul Mauriat - 专辑《经典作品集》整轨无损2CD.wav下载地址', 'http://pan.baidu.com/s/1g9sZk', 'ydt4')"
235,"('李圣杰 - 专辑《原谅我没有说》整轨无损.flac下载地址', 'http://pan.baidu.com/s/1G1gWA', 'mgxi')"
236,"('区瑞强 - 专辑《传奇瑰宝 我们的粤语流行曲》分轨无损.wav下载地址', 'http://pan.baidu.com/s/1dDhPl2h', 'vk7c')"
237,"('群星 - 专辑《发烧中的精选》分轨无损.wav下载地址', 'http://pan.baidu.com/s/1gdvsqav', 'd47g')"
238,"('八只眼 - 专辑《青叶城之恋》整轨无损.wav下载地址', 'http://pan.baidu.com/s/1hq5zHq8', 'kfvu')"
239,"('梁铭越 - 专辑《成吉思汗的梦》整轨无损.ape下载地址', 'http://pan.baidu.com/s/1eQ2LUqY', 'niei')"
240,"('陈晓东 - 专辑《Love Moments》整轨无损.flac下载地址', 'http://pan.baidu.com/s/1sjwVcUp', 'muwb')"
241,"('胡夏 - 专辑《傻瓜探戈》整轨无损.wav下载地址', 'http://pan.baidu.com/s/1jGL5sQ6', '5amy')"
242,"('群星 - 专辑《蓝光直灌 醇声美影》分轨无损.wav下载地址', 'http://pan.baidu.com/s/1hqBzBqk', '59ct')"
243,"('李志 - 专辑《勾三搭四》分轨无损.flac下载地址', 'http://pan.baidu.com/s/1c0B7vVE', 'y5e9')"
244,"('朴树 - 专辑《我去2000年》整轨无损.flac下载地址', 'http://pan.baidu.com/s/1sj2sRnf', '5mwi')"
245,"('群星 - 专辑《发烧碟霸·品专录》分轨无损.wav下载地址', 'http://pan.baidu.com/s/1bntr3Y3', 'hbyi')"
246,"('群星 - 专辑《中国第一试音天碟》整轨无损.wav下载地址', 'http://pan.baidu.com/s/1eQ6cFNO', 'nwuw')"
247,"('群星 - 专辑《奔驰S级轿车试音碟》分轨无损.wav下载地址', 'http://pan.baidu.com/s/1jG488OA', 't6r5')"
248,"('群星 - 专辑《草原神鹰》分轨无损.wav下载地址', 'http://pan.baidu.com/s/1eQq3Euu', '3re6')"
249,"('群星 - 专辑《妩媚妙音》分轨无损.wav下载地址', 'http://pan.baidu.com/s/1jGvLkWm', '47pn')"
250,"('群星 - 专辑《发烧男人》分轨无损.wav下载地址', 'http://pan.baidu.com/s/1gd5uJrt', 'jktq')"
251,"('群星 - 专辑《爱上瘾》分轨无损.wav下载地址', 'http://pan.baidu.com/s/1hqishX6', 'hpf8')"
252,"('林忆莲 - 专辑《滚石香港黄金十年系列-林忆莲精选》整轨无损.ape下载地址', 'http://pan.baidu.com/s/1mgHvViK', 'x3wa')"
253,"('石进 - 专辑《夜的钢琴曲》分轨无损.wav下载地址', 'http://pan.baidu.com/s/1kT8A2GJ', '5vxp')"
254,"('群星 - 专辑《穿透你的耳朵》分轨无损.wav下载地址', 'http://pan.baidu.com/s/1mgmTMnI', '5e9i')"
255,"('童丽 - 专辑《试音童丽》分轨无损.wav下载地址', 'http://pan.baidu.com/s/1c0xZ15I', '95ry')"
256,"('张崇基 - 专辑《二人之重唱》分轨无损.wav下载地址', 'http://pan.baidu.com/s/1i34APKD', 'uqx8')"
257,"('杜雯媞 - 专辑《孤独的乐章》整轨无损.wav下载地址', 'http://pan.baidu.com/s/1kTnBOOZ', '8he7')"
258,"('群星 - 专辑《世界级录音 夜阑人静》分轨无损.wav下载地址', 'http://pan.baidu.com/s/1dDrRQPr', '1ide')"
259,"('群星 - 专辑《不该看你的眼神》分轨无损.wav下载地址', 'http://pan.baidu.com/s/1dDyD2q1', '3jqw')"
260,"('苏慧伦 - 专辑《滚石香港黄金十年系列-苏慧伦精选》整轨无损.ape下载地址', 'http://pan.baidu.com/s/1i3vh6mh', 'aqin')"
261,"('赵鹏 - 专辑《涂鸦低音炮》整轨无损.wav下载地址', 'http://pan.baidu.com/s/1dD92PNV', 'rq9x')"
262,"('动力火车 - 专辑《就是红辉煌全记录》整轨无损2CD.ape下载地址', 'http://pan.baidu.com/s/1pJojMAn', '2bfd')"
263,"('郭静 - 专辑《陪着我的时候想着她》整轨无损.flac下载地址', 'http://pan.baidu.com/s/1o6MbNAE', 'nyay')"
264,"('群星 - 专辑《终极耳机测试精选》分轨无损.wav下载地址', 'http://pan.baidu.com/s/1qWoNLN2', 'j27b')"
265,"('群星 - 专辑《当经典遇上发烧》整轨无损.wav下载地址', 'http://pan.baidu.com/s/1i3iq5P7', 'erer')"
266,"('群星 - 专辑《万籁之声》整轨无损.wav下载地址', 'http://pan.baidu.com/s/10fC8u', '7hs7')"
267,"('张玮伽 - 专辑《无情伤》分轨无损.wav下载地址', 'http://pan.baidu.com/s/1i31Tuvz', 'yq2e')"
268,"('李泉 - 专辑《心世界》整轨无损.flac下载地址', 'http://pan.baidu.com/s/1bn6juMj', 'ntyy')"
269,"('群星 - 专辑《非常浪漫-对唱》分轨无损.wav下载地址', 'http://pan.baidu.com/s/1pJ1bi0F', '8ybu')"
270,"('群星 - 专辑《情满江南》分轨无损.wav下载地址', 'http://pan.baidu.com/s/1o6Jug4M', 'urv4')"
271,"('曹芙嘉 - 专辑《寂寞的叹息·月光之花》分轨无损.wav下载地址', 'http://pan.baidu.com/s/1hqlG1xy', '2hbc')"
272,"('群星 - 专辑《金色大厅音箱测试壹号》整轨无损.wav下载地址', 'http://pan.baidu.com/s/1kTpEee7', 'wfbv')"
273,"('群星 - 专辑《一人一首主打歌 试音极品》分轨无损.wav下载地址', 'http://pan.baidu.com/s/1dD8NjOX', '4gct')"
274,"('群星 - 专辑《漫步者试音碟》整轨无损.wav下载地址', 'http://pan.baidu.com/s/1ntA8LPf', 'w82j')"
275,"('群星 - 专辑《霹雳闪电》分轨无损.wav下载地址', 'http://pan.baidu.com/s/1c0tqlXI', 'w9yv')"
276,"('群星 - 专辑《珍品蓝光直灌DTS-HD倾情回眸试音典范》分轨无损.wav下载地址', 'http://pan.baidu.com/s/1oA8iE', 'bzzh')"
277,"('李荣浩 - 专辑《李荣浩同名专辑》整轨无损.wav下载地址', 'http://pan.baidu.com/s/1sjQFJVR', 'y7fh')"
278,"('贺西格 - 专辑《白驹》整轨无损.ape下载地址', 'http://pan.baidu.com/s/1i3pIxa1', '5fxd')"
279,"('陈小平 - 专辑《彻夜未眠》整轨无损.wav下载地址', 'http://pan.baidu.com/s/1bnyId9H', 'svqf')"
280,"('群星 - 专辑《法国劲浪原厂测试碟》整轨无损.ape下载地址', 'http://pan.baidu.com/s/1mgkmBlY', 'vbgx')"
281,"('群星 - 专辑《人声盛宴》整轨无损.wav下载地址', 'http://pan.baidu.com/s/1nt3NyfZ', 'xpi9')"
282,"('群星 - 专辑《漂亮姑娘伤不起》分轨无损.wav下载地址', 'http://pan.baidu.com/s/1mgzfFni', 'eaya')"
283,"('刘德华 - 专辑《暖暖柔情粤语精选》整轨无损.wav下载地址', 'http://pan.baidu.com/s/1sj1DwCl', '83sx')"
284,"('群星 - 专辑《校园民歌-光阴的故事》整轨无损.wav下载地址', 'http://pan.baidu.com/s/1bnnmTFT', 'gddq')"
285,"('群星 - 专辑《烧伤级精选-情歌毒药》整轨无损.wav下载地址', 'http://pan.baidu.com/s/1i3xjZ3R', 'ih6m')"
286,"('丽江小倩 - 专辑《迎风飞扬》整轨无损2CD.wav下载地址', 'http://pan.baidu.com/s/1c0fJu16', 'qj11')"
287,"('群星 - 专辑《在乎你每分每秒》整轨无损.wav下载地址', 'http://pan.baidu.com/s/1jGrIybG', '6z1w')"
288,"('群星 - 专辑《倾情回响》分轨无损.wav下载地址', 'http://pan.baidu.com/s/1mgikSWC', 'qteg')"
289,"('群星 - 专辑《汽车音响测试天碟 - 一路平安》分轨无损.wav下载地址', 'http://pan.baidu.com/s/1jGCHj0q', 'ratj')"
290,"('群星 - 专辑《劲爆英文DJ》分轨无损.wav下载地址', 'http://pan.baidu.com/s/1sjC2UkP', '64aw')"
291,"('梦之旅 - 专辑《金正限量版试音碟》整轨无损.wav下载地址', 'http://pan.baidu.com/s/1eQjdils', 'hkyg')"
292,"('A-Lin - 专辑《天生歌姬》整轨无损2CD.wav下载地址', 'http://pan.baidu.com/s/1sjn0641', '9qa9')"
293,"('雷婷 - 专辑《醉声梦色》分轨无损.wav下载地址', 'http://pan.baidu.com/s/1mgIcOOw', 'x7ht')"
294,"('赵季平 - 专辑《Chinese.Film.Score.Anthology》分轨无损.ape下载地址', 'http://pan.baidu.com/s/1c0yayM8', 'muuk')"
295,"('王菀之 - 专辑《晴歌集》分轨无损.flac下载地址', 'http://pan.baidu.com/s/1mgtayQ8', 'xkhw')"
296,"('李寿全 - 专辑《8又二分之一》整轨无损.wav下载地址', 'http://pan.baidu.com/s/1ntHuWkT', 'h64j')"
297,"('群星 - 专辑《远去的村庄》分轨无损.wav下载地址', 'http://pan.baidu.com/s/1sjkIIZz', '7ct2')"
298,"('李志辉 - 专辑《李志辉作品精选集 限量珍藏版》整轨无损2CD.wav下载地址', 'http://pan.baidu.com/s/1jGgnuom', 'zym4')"
299,"('雨天 - 专辑《三世缘》分轨无损.wav下载地址', 'http://pan.baidu.com/s/1jGh9oyU', '2r2a')"
300,"('谭咏麟 - 专辑《谭咏麟精选》整轨无损.wav下载地址', 'http://pan.baidu.com/s/1hqoyXpi', 'jmh8')"
301,"('群星 - 专辑《霸头位》分轨无损.wav下载地址', 'http://pan.baidu.com/s/1hqtiDb2', '82qj')"
302,"('群星 - 专辑《绝对爱唱人声典范》分轨无损.wav下载地址', 'http://pan.baidu.com/s/1jGteA3c', 'v9us')"
303,"('群星 - 专辑《男左》分轨无损.wav下载地址', 'http://pan.baidu.com/s/1pJGBdoB', 'adrq')"
304,"('群星 - 专辑《中低音炮》分轨无损.wav下载地址', 'http://pan.baidu.com/s/1hqCLAdQ', 's8n7')"
305,"('群星 - 专辑《非凡人声》分轨无损.wav下载地址', 'http://pan.baidu.com/s/1sj5HEmp', 'sd5a')"
306,"('群星 - 专辑《极限人声》整轨无损.wav下载地址', 'http://pan.baidu.com/s/1eQ0E0G6', '4ay9')"
307,"('群星 - 专辑《哈曼卡顿5.1试音碟》分轨无损.wav下载地址', 'http://pan.baidu.com/s/1pJMaP8R', 'g5a4')"
308,"('群星 - 专辑《本田Acura车载DVD演示碟》分轨无损.wav下载地址', 'http://pan.baidu.com/s/1o6sWEhW', 'rm9f')"
309,"('群星 - 专辑《天碟落地7·动态碟王》分轨无损.wav下载地址', 'http://pan.baidu.com/s/1gdnfoGz', 'baus')"
310,"('群星 - 专辑《至尊测试王》分轨无损.wav下载地址', 'http://pan.baidu.com/s/1hq1WvIk', 'cjm4')"
311,"('群星 - 专辑《夺命狂飚》分轨无损.wav下载地址', 'http://pan.baidu.com/s/1dDGpFhv', 'xrnt')"
312,"('群星 - 专辑《耳惑》分轨无损.wav下载地址', 'http://pan.baidu.com/s/1ntHvqEP', '3dar')"
313,"('群星 - 专辑《醇美中音炮》分轨无损.wav下载地址', 'http://pan.baidu.com/s/1o67jNhK', 'mi67')"
314,"('群星 - 专辑《爱浪音响试音碟》分轨无损.wav下载地址', 'http://pan.baidu.com/s/1mgzMuTy', '8i6p')"
315,"('翁立友 - 专辑《十年坚持、好胆你就来》整轨无损.wav下载地址', 'http://pan.baidu.com/s/1bnk5FXX', 'qi2n')"
316,"('群星 - 专辑《魅音典范-女人泪》分轨无损.wav下载地址', 'http://pan.baidu.com/s/1c0q9q6G', 'sw5z')"
317,"('群星 - 专辑《风云再起》分轨无损.wav下载地址', 'http://pan.baidu.com/s/1bnjjMIb', 't58b')"
318,"('刘星 - 专辑《一意孤行》整轨无损.wav下载地址', 'http://pan.baidu.com/s/1sj9fEpR', 's3qx')"
319,"('奚秀兰 - 专辑《经典金曲18首.24K金碟珍藏版》整轨无损.ape下载地址', 'http://pan.baidu.com/s/1kT5ojbD', 'w7kt')"
320,"('邵夷贝 - 专辑《灰色人种》分轨无损.wav下载地址', 'http://pan.baidu.com/s/1beyfk', 'aka7')"
321,"('群星 - 专辑《Focus极品CD试音碟》分轨无损.wav下载地址', 'http://pan.baidu.com/s/1gds5jOJ', '9euu')"
322,"('群星 - 专辑《SHARP_DTS随机试音碟》分轨无损.wav下载地址', 'http://pan.baidu.com/s/1c02eNPu', 'jrii')"
323,"('群星 - 专辑《金耳朵》整轨无损.wav下载地址', 'http://pan.baidu.com/s/1pJ83U9H', '657c')"
324,"('群星 - 专辑《不该看你的眼神》分轨无损.wav下载地址', 'http://pan.baidu.com/s/1kTMjt7x', 'zmi8')"
325,"('陈瑞 - 专辑《试音陈瑞》整轨无损.wav下载地址', 'http://pan.baidu.com/s/1kTj9Ibt', 'g787')"
326,"('群星 - 专辑《宝马专用金曲》分轨无损.wav下载地址', 'http://pan.baidu.com/s/1rtBmm', 'hnxe')"
327,"('群星 - 专辑《马头琴狂想曲》分轨无损.wav下载地址', 'http://pan.baidu.com/s/1kTpFt6f', 'd5t6')"
328,"('周杰伦 - 专辑《哎哟不错哦》分轨无损.flac下载地址', 'http://pan.baidu.com/s/1ub3bS', 'eapp')"
329,"('林俊杰 - 专辑《新地球》分轨无损.wav下载地址', 'http://pan.baidu.com/s/1pJA5ULP', '31du')"
330,"('群星 - 专辑《传奇多声道6.1典藏 DTS-CD 夜宴》分轨无损.wav下载地址', 'http://pan.baidu.com/s/1gdhakUn', 'd7xi')"
331,"('群星 - 专辑《香港粤语难忘金曲》分轨无损3CD.wav下载地址', 'http://pan.baidu.com/s/1mgN3vdu', 'c9ni')"
332,"('八只眼 - 专辑《不老的金曲》分轨无损.wav下载地址', 'http://pan.baidu.com/s/1kTILG39', 'ewrb')"
333,"('胡夏 - 专辑《燃点》整轨无损.flac下载地址', 'http://pan.baidu.com/s/1bndK77p', '8m4r')"
334,"('群星 - 专辑《排箫发烧天碟》整轨无损.wav下载地址', 'http://pan.baidu.com/s/1gds56j5', 'dwp9')"
335,"('班得瑞 - 专辑《寂静山林》整轨无损.ape下载地址', 'http://pan.baidu.com/s/1eQpjNOI', '8wfk')"
336,"('群星 - 专辑《HIFI抢听汇》分轨无损CD1.wav下载地址', 'http://pan.baidu.com/s/1dDCS3fV', 'ey9i')"
337,"('群星 - 专辑《HIFI抢听汇》分轨无损CD2.wav下载地址', 'http://pan.baidu.com/s/1dDAQBct', 'mxfv')"
338,"('群星 - 专辑《SRS环绕声王·树精选》分轨无损.wav下载地址', 'http://pan.baidu.com/s/1i3EMrgL', 'gd4t')"
339,"('孙露 - 专辑《燃烧寂寞》分轨无损.wav下载地址', 'http://pan.baidu.com/s/1c0GswCC', 'v3e5')"
340,"('群星 - 专辑《疯境》分轨无损.wav下载地址', 'http://pan.baidu.com/s/1c0yH2SC', 'xkma')"
341,"('汪苏泷 - 专辑《慢慢懂》整轨无损.flac下载地址', 'http://pan.baidu.com/s/1eQJClua', 'ctjh')"
342,"('班得瑞 - 专辑《迷雾森林》整轨无损.wav下载地址', 'http://pan.baidu.com/s/1sjt7ujz', 'v8sn')"
343,"('龙飘飘 - 专辑《心上人》整轨无损.wav下载地址', 'http://pan.baidu.com/s/1dDuBLID', '4jei')"
344,"('群星 - 专辑《音响之道》分轨无损.wav下载地址', 'http://pan.baidu.com/s/1jGw35Gi', 'shux')"
345,"('范晓萱 - 专辑《纯挚年代黄金精选集》整轨无损.wav下载地址', 'http://pan.baidu.com/s/1kTzjser', '4jdn')"
346,"('温岚 - 专辑《爱回温.新歌加精选》整轨无损2CD.ape下载地址', 'http://pan.baidu.com/s/1bn2Nyof', '1n6q')"
347,"('郑钧 - 专辑《赤裸裸》整轨无损.wav下载地址', 'http://pan.baidu.com/s/1qWmicbE', 'nchu')"
348,"('韩宝仪 - 专辑《黄金经典专辑》整轨无损.ape下载地址', 'http://pan.baidu.com/s/1o6LxZNc', '2prw')"
349,"('刘亦菲 - 专辑《首张国语专辑》分轨无损.ape下载地址', 'http://pan.baidu.com/s/1i3vPLnJ', 'aa93')"
350,"('张学友 - 专辑《醒着做梦》分轨无损.ape下载地址', 'http://pan.baidu.com/s/1gdw9KaR', 'w2ug')"
351,"('徐小明 - 专辑《完全歌集22首》整轨无损.wav下载地址', 'http://pan.baidu.com/s/1qWIClEs', 's2im')"
352,"('杨千嬅 - 专辑《直觉》整轨无损.wav下载地址', 'http://pan.baidu.com/s/1i3oypzZ', '3yu5')"
353,"('林志颖 - 专辑《稻草人精选》整轨无损.wav下载地址', 'http://pan.baidu.com/s/1sjt7F9z', 'y2gb')"
354,"('许志安 - 专辑《46首主打全精选》整轨无损CD.wav下载地址', 'http://pan.baidu.com/s/1bLuLw', 'di99')"
355,"('贝多芬 - 专辑《贝多芬钢琴奏鸣曲》整轨无损.wav下载地址', 'http://pan.baidu.com/s/1i3fAVOT', 'txvb')"
356,"('黄凯芹 - 专辑《挥不去的情感精选》整轨无损.wav下载地址', 'http://pan.baidu.com/s/1hqAfiFa', 'mmjq')"
357,"('群星 - 专辑《步步高黄金典藏试机碟》分轨无损.wav下载地址', 'http://pan.baidu.com/s/1o6DqKPk', 'y75t')"
358,"('方大同 - 专辑《危险世界》分轨无损.wav下载地址', 'http://pan.baidu.com/s/1CtsdC', 'pi87')"
359,"('群星 - 专辑《夺命狂飚》分轨无损.wav下载地址', 'http://pan.baidu.com/s/1mgIK5ss', 'mch5')"
360,"('牛奶咖啡 - 专辑《越长大越孤单》整轨无损.flac下载地址', 'http://pan.baidu.com/s/1b4v9ls', '9rdt')"
361,"('黑豹乐队 - 专辑《黑豹I无地自容(海外版)》整轨无损.ape下载地址', 'http://pan.baidu.com/s/1rqU8Q', 'wism')"
362,"('莫文蔚 - 专辑《回蔚》整轨无损.ape下载地址', 'http://pan.baidu.com/s/1dDs6tBN', '4tec')"
363,"('刘若英 - 专辑《滚石香港黄金十年系列-刘若英精选》整轨无损.ape下载地址', 'http://pan.baidu.com/s/10dBFS', 'm0bf')"
364,"('达明一派 - 专辑《后窗》整轨无损.wav下载地址', 'http://pan.baidu.com/s/1o6snrNc', 'd39y')"
365,"('许巍 - 专辑《那一年》整轨无损.ape下载地址', 'http://pan.baidu.com/s/1eQtjnzW', 'k4yx')"
366,"('汪峰 - 专辑《鲍家街43号》整轨无损.wav下载地址', 'http://pan.baidu.com/s/1pJqjfab', 'rpdb')"
367,"('阿杜 - 专辑《坚持到底》整轨无损.ape下载地址', 'http://pan.baidu.com/s/1eQnJE5W', 'ssl5')"
368,"('群星 - 专辑《恭喜发财贺新年》整轨无损3CD.wav下载地址', 'http://pan.baidu.com/s/1i3kpIdf', '1xfu')"
369,"('群星 - 专辑《首首醉耳萨克斯》整轨无损.wav下载地址', 'http://pan.baidu.com/s/1dDEkezB', 'nug1')"
370,"('群星 - 专辑《醉美发烧女声》分轨无损.wav下载地址', 'http://pan.baidu.com/s/1gd4C915', 'l6k9')"
371,"('群星 - 专辑《勾魂慢摇-中文顶级嗨曲》整轨无损.flac下载地址', 'http://pan.baidu.com/s/1bnfcrPP', 'm5j9')"
372,"('群星 - 专辑《发烧小提琴》整轨无损.wav下载地址', 'http://pan.baidu.com/s/1ybpj4', 'dnzm')"
373,"('群星 - 专辑《回忆录 歌林国语精选》整轨无损CD1.wav下载地址', 'http://pan.baidu.com/s/1hqgUaLe', '6foq')"
374,"('群星 - 专辑《回忆录 歌林国语精选》整轨无损CD2.wav下载地址', 'http://pan.baidu.com/s/1gd6E4yn', '7m96')"
375,"('群星 - 专辑《回忆录 歌林国语精选》整轨无损CD3.wav下载地址', 'http://pan.baidu.com/s/1qWNXgXQ', 'hhx1')"
376,"('群星 - 专辑《回忆录 歌林国语精选》整轨无损CD4.wav下载地址', 'http://pan.baidu.com/s/1qWwmN6W', 'et4o')"
